Time: 230.0 [(523.0, 180.0), (656.0, 180.0), (0.0, 0.0), (361.0, 180.0), (436.0, 180.0)]
Time: 231.0 [(509.0, 180.0), (635.0, 180.0), (0.0, 0.0), (351.0, 180.0), (436.0, 180.0)]
Time: 232.0 [(495.0, 180.0), (614.0, 180.0), (761.0, 180.0), (341.0, 180.0), (411.0, 180.0)]
Time: 233.0 [(481.0, 180.0), (593.0, 180.0), (732.0, 180.0), (331.0, 180.0), (411.0, 180.0)]
Time: 234.0 [(481.0, 180.0), (572.0, 180.0), (703.0, 180.0), (321.0, 180.0), (411.0, 180.0)]
Time: 235.0 [(467.0, 180.0), (551.0, 180.0), (674.0, 180.0), (311.0, 180.0), (386.0, 180.0)]
Time: 236.0 [(467.0, 180.0), (551.0, 180.0), (645.0, 180.0), (301.0, 180.0), (386.0, 180.0)]
Time: 237.0 [(453.0, 180.0), (530.0, 180.0), (616.0, 180.0), (291.0, 180.0), (361.0, 180.0)]
Time: 238.0 [(439.0, 180.0), (509.0, 180.0), (587.0, 180.0), (281.0, 180.0), (361.0, 180.0)]
Time: 239.0 [(439.0, 180.0), (509.0, 180.0), (587.0, 180.0), (271.0, 180.0), (361.0, 180.0)]
Time: 240.0 [(425.0, 180.0), (509.0, 180.0), (587.0, 180.0), (261.0, 180.0), (336.0, 180.0)]
Time: 241.0 [(411.0, 180.0), (488.0, 180.0), (558.0, 180.0), (251.0, 180.0), (336.0, 180.0)]
Time: 242.0 [(397.0, 180.0), (467.0, 180.0), (558.0, 180.0), (241.0, 180.0), (311.0, 180.0)]
Time: 243.0 [(383.0, 180.0), (467.0, 180.0), (558.0, 180.0), (231.0, 180.0), (311.0, 180.0)]
Time: 244.0 [(383.0, 180.0), (467.0, 180.0), (558.0, 180.0), (221.0, 180.0), (311.0, 180.0)]
Time: 245.0 [(369.0, 180.0), (446.0, 180.0), (529.0, 180.0), (211.0, 180.0), (286.0, 180.0)]
Time: 246.0 [(369.0, 180.0), (446.0, 180.0), (529.0, 180.0), (201.0, 180.0), (286.0, 180.0)]
Time: 247.0 [(355.0, 180.0), (425.0, 180.0), (500.0, 180.0), (191.0, 180.0), (261.0, 180.0)]
Time: 248.0 [(341.0, 180.0), (425.0, 180.0), (500.0, 180.0), (181.0, 180.0), (261.0, 180.0)]
Time: 249.0 [(341.0, 180.0), (425.0, 180.0), (500.0, 180.0), (171.0, 180.0), (261.0, 180.0)]
Time: 250.0 [(327.0, 180.0), (404.0, 180.0), (500.0, 180.0), (161.0, 180.0), (236.0, 180.0)]
Time: 251.0 [(313.0, 180.0), (383.0, 180.0), (471.0, 180.0), (151.0, 180.0), (236.0, 180.0)]
Time: 252.0 [(299.0, 180.0), (383.0, 180.0), (471.0, 180.0), (141.0, 180.0), (211.0, 180.0)]
Time: 253.0 [(285.0, 180.0), (362.0, 180.0), (442.0, 180.0), (131.0, 180.0), (211.0, 180.0)]
Time: 254.0 [(285.0, 180.0), (362.0, 180.0), (442.0, 180.0), (121.0, 180.0), (211.0, 180.0)]
Time: 255.0 [(271.0, 180.0), (341.0, 180.0), (413.0, 180.0), (111.0, 180.0), (186.0, 180.0)]
Time: 256.0 [(257.0, 180.0), (341.0, 180.0), (413.0, 180.0), (101.0, 180.0), (186.0, 180.0)]
Time: 257.0 [(243.0, 180.0), (320.0, 180.0), (413.0, 180.0), (0.0, 0.0), (161.0, 180.0)]
Time: 258.0 [(243.0, 180.0), (320.0, 180.0), (413.0, 180.0), (0.0, 0.0), (161.0, 180.0)]
Time: 259.0 [(243.0, 180.0), (320.0, 180.0), (413.0, 180.0), (0.0, 0.0), (161.0, 180.0)]
Time: 260.0 [(229.0, 180.0), (299.0, 180.0), (384.0, 180.0), (0.0, 0.0), (136.0, 180.0)]
Time: 261.0 [(215.0, 180.0), (299.0, 180.0), (384.0, 180.0), (0.0, 0.0), (136.0, 180.0)]
Time: 262.0 [(201.0, 180.0), (278.0, 180.0), (355.0, 180.0), (0.0, 0.0), (111.0, 180.0)]
Time: 263.0 [(187.0, 180.0), (257.0, 180.0), (355.0, 180.0), (0.0, 0.0), (111.0, 180.0)]
Time: 264.0 [(187.0, 180.0), (257.0, 180.0), (355.0, 180.0), (0.0, 0.0), (111.0, 180.0)]
Time: 265.0 [(173.0, 180.0), (257.0, 180.0), (355.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 266.0 [(159.0, 180.0), (236.0, 180.0), (326.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 267.0 [(145.0, 180.0), (215.0, 180.0), (297.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 268.0 [(131.0, 180.0), (215.0, 180.0), (297.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 269.0 [(131.0, 180.0), (215.0, 180.0), (297.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 270.0 [(117.0, 180.0), (194.0, 180.0), (268.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 271.0 [(103.0, 180.0), (173.0, 180.0), (268.0, 180.0), (761.0, 180.0), (0.0, 0.0)]
Time: 272.0 [(0.0, 0.0), (173.0, 180.0), (268.0, 180.0), (738.0, 180.0), (0.0, 0.0)]
Time: 273.0 [(0.0, 0.0), (152.0, 180.0), (239.0, 180.0), (715.0, 180.0), (0.0, 0.0)]
Time: 274.0 [(0.0, 0.0), (131.0, 180.0), (210.0, 180.0), (692.0, 180.0), (0.0, 0.0)]
Time: 275.0 [(0.0, 0.0), (131.0, 180.0), (210.0, 180.0), (669.0, 180.0), (0.0, 0.0)]
Time: 276.0 [(0.0, 0.0), (110.0, 180.0), (181.0, 180.0), (646.0, 180.0), (0.0, 0.0)]
Time: 277.0 [(0.0, 0.0), (0.0, 0.0), (181.0, 180.0), (623.0, 180.0), (0.0, 0.0)]
Time: 278.0 [(0.0, 0.0), (0.0, 0.0), (181.0, 180.0), (600.0, 180.0), (761.0, 180.0)]
Time: 279.0 [(0.0, 0.0), (0.0, 0.0), (152.0, 180.0), (577.0, 180.0), (739.0, 180.0)]
Time: 280.0 [(0.0, 0.0), (0.0, 0.0), (123.0, 180.0), (554.0, 180.0), (717.0, 180.0)]
Time: 281.0 [(0.0, 0.0), (0.0, 0.0), (123.0, 180.0), (531.0, 180.0), (695.0, 180.0)]
Time: 282.0 [(0.0, 0.0), (0.0, 0.0), (123.0, 180.0), (508.0, 180.0), (673.0, 180.0)]
Time: 283.0 [(0.0, 0.0), (0.0, 0.0), (94.0, 180.0), (485.0, 180.0), (651.0, 180.0)]
Time: 284.0 [(0.0, 0.0), (0.0, 0.0), (0.0, 0.0), (462.0, 180.0), (629.0, 180.0)]
Time: 285.0 [(0.0, 0.0), (0.0, 0.0), (0.0, 0.0), (439.0, 180.0), (607.0, 180.0)]
Time: 286.0 [(761.0, 180.0), (0.0, 0.0), (0.0, 0.0), (416.0, 180.0), (585.0, 180.0)]
Time: 287.0 [(745.0, 180.0), (0.0, 0.0), (0.0, 0.0), (393.0, 180.0), (563.0, 180.0)]
Time: 288.0 [(729.0, 180.0), (0.0, 0.0), (0.0, 0.0), (370.0, 180.0), (541.0, 180.0)]
Time: 289.0 [(713.0, 180.0), (0.0, 0.0), (0.0, 0.0), (347.0, 180.0), (519.0, 180.0)]
Time: 290.0 [(697.0, 180.0), (0.0, 0.0), (0.0, 0.0), (324.0, 180.0), (497.0, 180.0)]
Time: 291.0 [(681.0, 180.0), (0.0, 0.0), (0.0, 0.0), (301.0, 180.0), (475.0, 180.0)]
Time: 292.0 [(665.0, 180.0), (0.0, 0.0), (0.0, 0.0), (278.0, 180.0), (453.0, 180.0)]
Time: 293.0 [(649.0, 180.0), (0.0, 0.0), (0.0, 0.0), (255.0, 180.0), (431.0, 180.0)]
Time: 294.0 [(633.0, 180.0), (0.0, 0.0), (0.0, 0.0), (232.0, 180.0), (409.0, 180.0)]
Time: 295.0 [(617.0, 180.0), (0.0, 0.0), (0.0, 0.0), (209.0, 180.0), (387.0, 180.0)]
Time: 296.0 [(601.0, 180.0), (761.0, 182.0), (0.0, 0.0), (186.0, 180.0), (365.0, 180.0)]
Time: 297.0 [(585.0, 180.0), (746.0, 182.0), (0.0, 0.0), (163.0, 180.0), (343.0, 180.0)]
Time: 298.0 [(569.0, 180.0), (731.0, 182.0), (0.0, 0.0), (140.0, 180.0), (321.0, 180.0)]
Time: 299.0 [(553.0, 180.0), (716.0, 182.0), (0.0, 0.0), (117.0, 180.0), (299.0, 180.0)]
Time: 300.0 [(537.0, 180.0), (701.0, 182.0), (0.0, 0.0), (94.0, 180.0), (277.0, 180.0)]
Time: 301.0 [(521.0, 180.0), (686.0, 182.0), (0.0, 0.0), (0.0, 0.0), (255.0, 180.0)]
Time: 302.0 [(505.0, 180.0), (671.0, 182.0), (0.0, 0.0), (0.0, 0.0), (233.0, 180.0)]
Time: 303.0 [(489.0, 180.0), (656.0, 182.0), (0.0, 0.0), (0.0, 0.0), (211.0, 180.0)]
Time: 304.0 [(473.0, 180.0), (641.0, 182.0), (0.0, 0.0), (0.0, 0.0), (189.0, 180.0)]
Time: 305.0 [(457.0, 180.0), (626.0, 182.0), (0.0, 0.0), (0.0, 0.0), (167.0, 180.0)]
Time: 306.0 [(441.0, 180.0), (611.0, 182.0), (761.0, 180.0), (0.0, 0.0), (145.0, 180.0)]
Time: 307.0 [(425.0, 180.0), (596.0, 182.0), (746.0, 180.0), (0.0, 0.0), (123.0, 180.0)]
Time: 308.0 [(409.0, 180.0), (581.0, 182.0), (731.0, 180.0), (0.0, 0.0), (101.0, 180.0)]
Time: 309.0 [(393.0, 180.0), (566.0, 182.0), (716.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 310.0 [(377.0, 180.0), (551.0, 182.0), (701.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 311.0 [(361.0, 180.0), (536.0, 182.0), (686.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 312.0 [(345.0, 180.0), (521.0, 182.0), (671.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 313.0 [(329.0, 180.0), (506.0, 182.0), (656.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 314.0 [(313.0, 180.0), (491.0, 182.0), (641.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 315.0 [(297.0, 180.0), (476.0, 182.0), (626.0, 180.0), (0.0, 0.0), (0.0, 0.0)]
Time: 316.0 [(281.0, 180.0), (461.0, 182.0), (611.0, 180.0), (761.0, 180.0), (0.0, 0.0)]
Time: 317.0 [(265.0, 180.0), (446.0, 182.0), (596.0, 180.0), (746.0, 180.0), (0.0, 0.0)]
Time: 318.0 [(249.0, 180.0), (431.0, 182.0), (581.0, 180.0), (731.0, 180.0), (0.0, 0.0)]
Time: 319.0 [(233.0, 180.0), (416.0, 182.0), (566.0, 180.0), (716.0, 180.0), (0.0, 0.0)]
Time: 320.0 [(217.0, 180.0), (401.0, 182.0), (551.0, 180.0), (701.0, 180.0), (0.0, 0.0)]
Time: 321.0 [(201.0, 180.0), (386.0, 182.0), (536.0, 180.0), (686.0, 180.0), (0.0, 0.0)]
Time: 322.0 [(185.0, 180.0), (371.0, 182.0), (521.0, 180.0), (671.0, 180.0), (0.0, 0.0)]
Time: 323.0 [(169.0, 180.0), (356.0, 182.0), (506.0, 180.0), (656.0, 180.0), (0.0, 0.0)]
Time: 324.0 [(153.0, 180.0), (341.0, 182.0), (491.0, 180.0), (641.0, 180.0), (0.0, 0.0)]
Time: 325.0 [(137.0, 180.0), (326.0, 182.0), (476.0, 180.0), (626.0, 180.0), (0.0, 0.0)]
Time: 326.0 [(121.0, 180.0), (311.0, 182.0), (461.0, 180.0), (611.0, 180.0), (0.0, 0.0)]
Time: 327.0 [(105.0, 180.0), (296.0, 182.0), (446.0, 180.0), (596.0, 180.0), (761.0, 180.0)]
Time: 328.0 [(0.0, 0.0), (281.0, 182.0), (431.0, 180.0), (581.0, 180.0), (739.0, 180.0)]
Time: 329.0 [(0.0, 0.0), (266.0, 182.0), (416.0, 180.0), (566.0, 180.0), (717.0, 180.0)]
Time: 330.0 [(0.0, 0.0), (251.0, 182.0), (401.0, 180.0), (551.0, 180.0), (695.0, 180.0)]
Time: 331.0 [(0.0, 0.0), (236.0, 182.0), (386.0, 180.0), (536.0, 180.0), (673.0, 180.0)]
Time: 332.0 [(0.0, 0.0), (221.0, 182.0), (371.0, 180.0), (521.0, 180.0), (651.0, 180.0)]
Time: 333.0 [(0.0, 0.0), (206.0, 182.0), (356.0, 180.0), (506.0, 180.0), (629.0, 180.0)]
Time: 334.0 [(0.0, 0.0), (191.0, 182.0), (341.0, 180.0), (491.0, 180.0), (607.0, 180.0)]
Time: 335.0 [(0.0, 0.0), (176.0, 182.0), (326.0, 180.0), (476.0, 180.0), (585.0, 180.0)]
Time: 336.0 [(0.0, 0.0), (161.0, 182.0), (311.0, 180.0), (461.0, 180.0), (563.0, 180.0)]
Time: 337.0 [(761.0, 186.0), (146.0, 182.0), (296.0, 180.0), (446.0, 180.0), (541.0, 180.0)]
Time: 338.0 [(741.0, 186.0), (131.0, 182.0), (281.0, 180.0), (431.0, 180.0), (519.0, 180.0)]
Time: 339.0 [(721.0, 186.0), (116.0, 182.0), (266.0, 180.0), (416.0, 180.0), (497.0, 180.0)]
Time: 340.0 [(701.0, 186.0), (101.0, 182.0), (251.0, 180.0), (401.0, 180.0), (475.0, 180.0)]
Time: 341.0 [(681.0, 186.0), (0.0, 0.0), (236.0, 180.0), (386.0, 180.0), (475.0, 180.0)]
Time: 342.0 [(661.0, 186.0), (0.0, 0.0), (221.0, 180.0), (371.0, 180.0), (453.0, 180.0)]
Time: 343.0 [(641.0, 186.0), (0.0, 0.0), (206.0, 180.0), (356.0, 180.0), (431.0, 180.0)]
Time: 344.0 [(621.0, 186.0), (0.0, 0.0), (191.0, 180.0), (341.0, 180.0), (431.0, 180.0)]
Time: 345.0 [(601.0, 186.0), (0.0, 0.0), (176.0, 180.0), (326.0, 180.0), (409.0, 180.0)]
Time: 346.0 [(581.0, 186.0), (0.0, 0.0), (161.0, 180.0), (311.0, 180.0), (387.0, 180.0)]
Time: 347.0 [(561.0, 186.0), (0.0, 0.0), (146.0, 180.0), (296.0, 180.0), (387.0, 180.0)]
Time: 348.0 [(541.0, 186.0), (0.0, 0.0), (131.0, 180.0), (281.0, 180.0), (365.0, 180.0)]
Time: 349.0 [(521.0, 186.0), (0.0, 0.0), (116.0, 180.0), (266.0, 180.0), (343.0, 180.0)]
Time: 350.0 [(501.0, 186.0), (0.0, 0.0), (101.0, 180.0), (251.0, 180.0), (321.0, 180.0)]
Time: 351.0 [(481.0, 186.0), (761.0, 180.0), (0.0, 0.0), (236.0, 180.0), (321.0, 180.0)]
Time: 352.0 [(461.0, 186.0), (738.0, 180.0), (0.0, 0.0), (221.0, 180.0), (299.0, 180.0)]
Time: 353.0 [(441.0, 186.0), (715.0, 180.0), (0.0, 0.0), (206.0, 180.0), (277.0, 180.0)]
Time: 354.0 [(421.0, 186.0), (692.0, 180.0), (0.0, 0.0), (191.0, 180.0), (277.0, 180.0)]
Time: 355.0 [(401.0, 186.0), (669.0, 180.0), (0.0, 0.0), (176.0, 180.0), (255.0, 180.0)]
Time: 356.0 [(381.0, 186.0), (646.0, 180.0), (0.0, 0.0), (161.0, 180.0), (233.0, 180.0)]
Time: 357.0 [(361.0, 186.0), (623.0, 180.0), (0.0, 0.0), (146.0, 180.0), (233.0, 180.0)]
Time: 358.0 [(341.0, 186.0), (600.0, 180.0), (0.0, 0.0), (131.0, 180.0), (211.0, 180.0)]
Time: 359.0 [(321.0, 186.0), (577.0, 180.0), (0.0, 0.0), (116.0, 180.0), (189.0, 180.0)]
Time: 360.0 [(301.0, 186.0), (554.0, 180.0), (0.0, 0.0), (101.0, 180.0), (189.0, 180.0)]
Time: 361.0 [(281.0, 186.0), (531.0, 180.0), (761.0, 178.0), (0.0, 0.0), (167.0, 180.0)]
Time: 362.0 [(261.0, 186.0), (508.0, 180.0), (741.0, 178.0), (0.0, 0.0), (145.0, 180.0)]
Time: 363.0 [(241.0, 186.0), (485.0, 180.0), (721.0, 178.0), (0.0, 0.0), (145.0, 180.0)]
Time: 364.0 [(221.0, 186.0), (462.0, 180.0), (701.0, 178.0), (0.0, 0.0), (123.0, 180.0)]
Time: 365.0 [(201.0, 186.0), (439.0, 180.0), (681.0, 178.0), (0.0, 0.0), (101.0, 180.0)]
Time: 366.0 [(181.0, 186.0), (416.0, 180.0), (661.0, 178.0), (0.0, 0.0), (101.0, 180.0)]
Time: 367.0 [(161.0, 186.0), (393.0, 180.0), (641.0, 178.0), (0.0, 0.0), (0.0, 0.0)]
Time: 368.0 [(141.0, 186.0), (370.0, 180.0), (621.0, 178.0), (0.0, 0.0), (0.0, 0.0)]
Time: 369.0 [(141.0, 186.0), (347.0, 180.0), (601.0, 178.0), (0.0, 0.0), (0.0, 0.0)]
Time: 370.0 [(121.0, 186.0), (324.0, 180.0), (581.0, 178.0), (0.0, 0.0), (0.0, 0.0)]
Time: 371.0 [(101.0, 186.0), (301.0, 180.0), (561.0, 178.0), (761.0, 180.0), (0.0, 0.0)]
Time: 372.0 [(0.0, 0.0), (278.0, 180.0), (541.0, 178.0), (732.0, 180.0), (0.0, 0.0)]
Time: 373.0 [(0.0, 0.0), (255.0, 180.0), (521.0, 178.0), (703.0, 180.0), (0.0, 0.0)]
Time: 374.0 [(0.0, 0.0), (232.0, 180.0), (501.0, 178.0), (674.0, 180.0), (0.0, 0.0)]
Time: 375.0 [(0.0, 0.0), (209.0, 180.0), (481.0, 178.0), (645.0, 180.0), (0.0, 0.0)]
Time: 376.0 [(0.0, 0.0), (186.0, 180.0), (461.0, 178.0), (616.0, 180.0), (0.0, 0.0)]
Time: 377.0 [(0.0, 0.0), (163.0, 180.0), (441.0, 178.0), (587.0, 180.0), (761.0, 180.0)]
Time: 378.0 [(0.0, 0.0), (140.0, 180.0), (421.0, 178.0), (558.0, 180.0), (748.0, 180.0)]
Time: 379.0 [(0.0, 0.0), (117.0, 180.0), (401.0, 178.0), (529.0, 180.0), (735.0, 180.0)]
Time: 380.0 [(0.0, 0.0), (94.0, 180.0), (381.0, 178.0), (500.0, 180.0), (722.0, 180.0)]
Time: 381.0 [(0.0, 0.0), (0.0, 0.0), (361.0, 178.0), (471.0, 180.0), (709.0, 180.0)]
Time: 382.0 [(0.0, 0.0), (0.0, 0.0), (341.0, 178.0), (442.0, 180.0), (696.0, 180.0)]
Time: 383.0 [(0.0, 0.0), (0.0, 0.0), (321.0, 178.0), (413.0, 180.0), (683.0, 180.0)]
Time: 384.0 [(0.0, 0.0), (0.0, 0.0), (301.0, 178.0), (384.0, 180.0), (670.0, 180.0)]
Time: 385.0 [(0.0, 0.0), (0.0, 0.0), (281.0, 178.0), (355.0, 180.0), (657.0, 180.0)]
Time: 386.0 [(0.0, 0.0), (0.0, 0.0), (261.0, 178.0), (355.0, 180.0), (644.0, 180.0)]
Time: 387.0 [(0.0, 0.0), (0.0, 0.0), (241.0, 178.0), (326.0, 180.0), (631.0, 180.0)]
Time: 388.0 [(0.0, 0.0), (0.0, 0.0), (221.0, 178.0), (297.0, 180.0), (618.0, 180.0)]
Time: 389.0 [(761.0, 186.0), (0.0, 0.0), (201.0, 178.0), (297.0, 180.0), (605.0, 180.0)]
Time: 390.0 [(749.0, 186.0), (0.0, 0.0), (181.0, 178.0), (268.0, 180.0), (592.0, 180.0)]
Time: 391.0 [(737.0, 186.0), (0.0, 0.0), (161.0, 178.0), (239.0, 180.0), (579.0, 180.0)]
Time: 392.0 [(725.0, 186.0), (0.0, 0.0), (141.0, 178.0), (239.0, 180.0), (566.0, 180.0)]
Time: 393.0 [(713.0, 186.0), (0.0, 0.0), (121.0, 178.0), (210.0, 180.0), (553.0, 180.0)]
Time: 394.0 [(701.0, 186.0), (0.0, 0.0), (101.0, 178.0), (181.0, 180.0), (540.0, 180.0)]
Time: 395.0 [(689.0, 186.0), (0.0, 0.0), (0.0, 0.0), (152.0, 180.0), (527.0, 180.0)]
Time: 396.0 [(677.0, 186.0), (0.0, 0.0), (0.0, 0.0), (152.0, 180.0), (514.0, 180.0)]
Time: 397.0 [(665.0, 186.0), (0.0, 0.0), (0.0, 0.0), (123.0, 180.0), (501.0, 180.0)]
Time: 398.0 [(653.0, 186.0), (0.0, 0.0), (0.0, 0.0), (94.0, 180.0), (488.0, 180.0)]
Time: 399.0 [(641.0, 186.0), (0.0, 0.0), (0.0, 0.0), (94.0, 180.0), (475.0, 180.0)]
Time: 400.0 [(629.0, 186.0), (0.0, 0.0), (0.0, 0.0), (0.0, 0.0), (462.0, 180.0)]
Time: 401.0 [(617.0, 186.0), (761.0, 178.0), (0.0, 0.0), (0.0, 0.0), (449.0, 180.0)]
Time: 402.0 [(605.0, 186.0), (750.0, 178.0), (0.0, 0.0), (0.0, 0.0), (436.0, 180.0)]
Time: 403.0 [(593.0, 186.0), (739.0, 178.0), (0.0, 0.0), (0.0, 0.0), (423.0, 180.0)]
Time: 404.0 [(581.0, 186.0), (728.0, 178.0), (0.0, 0.0), (0.0, 0.0), (410.0, 180.0)]
Time: 405.0 [(569.0, 186.0), (717.0, 178.0), (0.0, 0.0), (0.0, 0.0), (397.0, 180.0)]
Time: 406.0 [(557.0, 186.0), (706.0, 178.0), (0.0, 0.0), (0.0, 0.0), (384.0, 180.0)]
Time: 407.0 [(545.0, 186.0), (695.0, 178.0), (0.0, 0.0), (0.0, 0.0), (371.0, 180.0)]
Time: 408.0 [(533.0, 186.0), (684.0, 178.0), (0.0, 0.0), (0.0, 0.0), (358.0, 180.0)]
Time: 409.0 [(521.0, 186.0), (673.0, 178.0), (0.0, 0.0), (0.0, 0.0), (345.0, 180.0)]
Time: 410.0 [(509.0, 186.0), (662.0, 178.0), (0.0, 0.0), (0.0, 0.0), (332.0, 180.0)]
Time: 411.0 [(497.0, 186.0), (651.0, 178.0), (0.0, 0.0), (0.0, 0.0), (319.0, 180.0)]
Time: 412.0 [(485.0, 186.0), (640.0, 178.0), (0.0, 0.0), (0.0, 0.0), (306.0, 180.0)]
Time: 413.0 [(473.0, 186.0), (629.0, 178.0), (0.0, 0.0), (0.0, 0.0), (293.0, 180.0)]
Time: 414.0 [(461.0, 186.0), (618.0, 178.0), (0.0, 0.0), (0.0, 0.0), (280.0, 180.0)]
Time: 415.0 [(449.0, 186.0), (607.0, 178.0), (761.0, 186.0), (0.0, 0.0), (267.0, 180.0)]
Time: 416.0 [(437.0, 186.0), (596.0, 178.0), (747.0, 186.0), (0.0, 0.0), (254.0, 180.0)]
Time: 417.0 [(425.0, 186.0), (585.0, 178.0), (733.0, 186.0), (0.0, 0.0), (241.0, 180.0)]
Time: 418.0 [(413.0, 186.0), (574.0, 178.0), (719.0, 186.0), (0.0, 0.0), (228.0, 180.0)]
Time: 419.0 [(401.0, 186.0), (563.0, 178.0), (705.0, 186.0), (0.0, 0.0), (215.0, 180.0)]
Time: 420.0 [(389.0, 186.0), (552.0, 178.0), (691.0, 186.0), (0.0, 0.0), (202.0, 180.0)]
Time: 421.0 [(377.0, 186.0), (541.0, 178.0), (677.0, 186.0), (0.0, 0.0), (189.0, 180.0)]
Time: 422.0 [(365.0, 186.0), (530.0, 178.0), (663.0, 186.0), (0.0, 0.0), (176.0, 180.0)]
Time: 423.0 [(353.0, 186.0), (519.0, 178.0), (649.0, 186.0), (0.0, 0.0), (163.0, 180.0)]
Time: 424.0 [(341.0, 186.0), (508.0, 178.0), (635.0, 186.0), (0.0, 0.0), (150.0, 180.0)]
Time: 425.0 [(329.0, 186.0), (497.0, 178.0), (621.0, 186.0), (0.0, 0.0), (137.0, 180.0)]
Time: 426.0 [(317.0, 186.0), (486.0, 178.0), (607.0, 186.0), (0.0, 0.0), (124.0, 180.0)]
Time: 427.0 [(305.0, 186.0), (475.0, 178.0), (593.0, 186.0), (761.0, 180.0), (111.0, 180.0)]
Time: 428.0 [(293.0, 186.0), (464.0, 178.0), (579.0, 186.0), (751.0, 180.0), (98.0, 180.0)]
Time: 429.0 [(281.0, 186.0), (453.0, 178.0), (565.0, 186.0), (741.0, 180.0), (0.0, 0.0)]
Time: 430.0 [(269.0, 186.0), (442.0, 178.0), (551.0, 186.0), (731.0, 180.0), (0.0, 0.0)]
Time: 431.0 [(257.0, 186.0), (431.0, 178.0), (537.0, 186.0), (721.0, 180.0), (0.0, 0.0)]
Time: 432.0 [(245.0, 186.0), (420.0, 178.0), (523.0, 186.0), (711.0, 180.0), (0.0, 0.0)]
Time: 433.0 [(233.0, 186.0), (409.0, 178.0), (509.0, 186.0), (701.0, 180.0), (0.0, 0.0)]
Time: 434.0 [(221.0, 186.0), (398.0, 178.0), (495.0, 186.0), (691.0, 180.0), (0.0, 0.0)]
Time: 435.0 [(209.0, 186.0), (387.0, 178.0), (481.0, 186.0), (681.0, 180.0), (0.0, 0.0)]
Time: 436.0 [(197.0, 186.0), (376.0, 178.0), (467.0, 186.0), (671.0, 180.0), (0.0, 0.0)]
Time: 437.0 [(185.0, 186.0), (365.0, 178.0), (453.0, 186.0), (661.0, 180.0), (0.0, 0.0)]
Time: 438.0 [(173.0, 186.0), (354.0, 178.0), (439.0, 186.0), (651.0, 180.0), (0.0, 0.0)]
Time: 439.0 [(161.0, 186.0), (343.0, 178.0), (425.0, 186.0), (641.0, 180.0), (0.0, 0.0)]
Time: 440.0 [(149.0, 186.0), (332.0, 178.0), (411.0, 186.0), (631.0, 180.0), (0.0, 0.0)]
Time: 441.0 [(137.0, 186.0), (321.0, 178.0), (397.0, 186.0), (621.0, 180.0), (0.0, 0.0)]
Time: 442.0 [(125.0, 186.0), (310.0, 178.0), (383.0, 186.0), (611.0, 180.0), (761.0, 178.0)]
Time: 443.0 [(113.0, 186.0), (299.0, 178.0), (369.0, 186.0), (601.0, 180.0), (743.0, 178.0)]
Time: 444.0 [(101.0, 186.0), (288.0, 178.0), (369.0, 186.0), (591.0, 180.0), (725.0, 178.0)]
Time: 445.0 [(0.0, 0.0), (277.0, 178.0), (355.0, 186.0), (581.0, 180.0), (707.0, 178.0)]
Time: 446.0 [(0.0, 0.0), (266.0, 178.0), (341.0, 186.0), (571.0, 180.0), (689.0, 178.0)]
Time: 447.0 [(0.0, 0.0), (255.0, 178.0), (327.0, 186.0), (561.0, 180.0), (671.0, 178.0)]
Time: 448.0 [(0.0, 0.0), (244.0, 178.0), (327.0, 186.0), (551.0, 180.0), (653.0, 178.0)]
Time: 449.0 [(0.0, 0.0), (233.0, 178.0), (313.0, 186.0), (541.0, 180.0), (635.0, 178.0)]
Time: 450.0 [(0.0, 0.0), (222.0, 178.0), (299.0, 186.0), (531.0, 180.0), (617.0, 178.0)]
Time: 451.0 [(0.0, 0.0), (211.0, 178.0), (285.0, 186.0), (521.0, 180.0), (599.0, 178.0)]
Time: 452.0 [(0.0, 0.0), (200.0, 178.0), (271.0, 186.0), (511.0, 180.0), (581.0, 178.0)]
Time: 453.0 [(0.0, 0.0), (189.0, 178.0), (271.0, 186.0), (501.0, 180.0), (581.0, 178.0)]
Time: 454.0 [(0.0, 0.0), (178.0, 178.0), (257.0, 186.0), (491.0, 180.0), (563.0, 178.0)]
Time: 455.0 [(0.0, 0.0), (167.0, 178.0), (243.0, 186.0), (481.0, 180.0), (563.0, 178.0)]
Time: 456.0 [(0.0, 0.0), (156.0, 178.0), (229.0, 186.0), (471.0, 180.0), (545.0, 178.0)]
Time: 457.0 [(761.0, 180.0), (145.0, 178.0), (215.0, 186.0), (461.0, 180.0), (545.0, 178.0)]
Time: 458.0 [(752.0, 180.0), (134.0, 178.0), (215.0, 186.0), (451.0, 180.0), (527.0, 178.0)]
